;sin; Cortinarius callochrous; (Pers.) Gray (1821);barvita koprenka
;sin; Cortinarius parvus; Rob. Henry (1935);mala koprenka
237; 554401; Calonárius citrinus; (J.E. Lange ex P.D. Orton) Niskanen & Liimat. (2022); citronasti koprenar
;sin; Cortinarius citrinus; J.E. Lange ex P.D. Orton (1960);citronasta koprenka
;sin; Cortinarius pseudosulphureus; Rob. Henry ex P.D. Orton (1960);Zveplasta koprenka
238; 554402; Calonárius claroflávus; (Rob. Henry) Niskanen & Liimat. (2022); medlorumeni koprenar
;sin; Cortindrius claroflavus; Rob. Henry (1952);medlorumena koprenka
239; 554404; Calonárius coniferárum; (M.M. Moser) Niskanen & Liimat. (2022); iglični koprenar
;sin; Cortinarius coniferarum; (M.M. Moser) Moénne-Locc. & Reumaux (1991);iglična koprenka
;sin; Cortinarius multiformis var. coniferarum; (M.M. Moser) Nezdojm. (1983);raznolična koprenka, smrekin različek
240; 554405; Calonárius corrósus; (Fr.) Niskanen & Liimat. (2022); vkopani koprenar
;sin; Cortinarius corrosus; Fr. (1838);vkopana koprenka
241; 554408; Calonárius dibaphus; (Fr.) Niskanen & Liimat. (2022); pisani koprenar
;sin; Cortinarius dibaphus; Fr. (1838);pisana koprenka
;sin; Cortinarius dibaphus var. nemorosus; (Rob. Henry) Rob. Henry (1986);pisana koprenka, hostni različek
242; 554410; Calonárius elegantior; (Fr.) Niskanen & Liimat. (2022); izbrani koprenar
;sin; Cortinarius elegantior; (Fr.) Fr. (1838);izbrana koprenka
243; 554411; Calonárius elegantíssimus; (Rob. Henry) Niskanen & Liimat. (2022); zali koprenar
;sin; Cortinarius elegantissimus; Rob. Henry (1989);zala koprenka
244; 554413; Calonárius elótus; (Fr.) Niskanen & Liimat. (2022); izprani koprenar
;sin; Cortinarius elotus; ; izprana koprenka
245; 554418; Calonarius flavovirens; (Rob. Henry) Niskanen & Liimat. (2022); olivnozeleni koprenar
;sin; Cortinarius flavovirens; Rob. Henry; olivnozelena koprenka
246; 554422; Calonárius fulvoincarnátus; (Joach. ex Bid., Moén.-Locc. & Reum.) Nisk. & Liim. (2022); mesnorjavi koprenar
;sin; Cortinarius fulvoincarnatus; Joachim (1936);mesnorjava koprenka
247; 554423; Calonarius glaucéscens; (Jul. Scháff.) Niskanen & Liimat. (2022); modrozelenkasti koprenar
;sin; Cortinarius glaucescens; (Jul. Schuff.) M.M. Moser 1967) modrozelenkas; koprenka
248; 554428; Calonarius haasii; (M.M. Moser) Niskanen & Liimat. (2022); Haasov koprenar
249; 554740; Calonárius meinhárdii; (Bon) Niskanen & Liimat. (2022); nedišeči koprenar
;sin; Cortinarius meinhardii; Bon (1986);nedišeča koprenka
;sin; Cortinarius splendens var. meinhardii; (Bon) Melot (1987);sijajna koprenka, smrdeči različek
250; 554745; Calonárius nápus; (Fr.) Niskanen & Liimat. (2022); sivolistni koprenar
;sin; Cortinarius napus; Fr. (1838);sivolistna koprenka
251; 554806; Calonárius odorátus; (Joguet ex M.M. Moser) Niskanen & Liimat. (2022); vonjavni koprenar
;sin; Cortinarius odoratus; (Joguet ex M.M. Moser) M.M. Moser (1967);vonjavna koprenka
252; 554807; Calonárius odórifer; (Britzelm.) Niskanen & Liimat. (2022); janežev koprenar
;sin; Cortinarius odorifer; Britzelm. (1885);janeževa koprenka
253; 554808; Calonárius olearioídes; (Rob. Henry) Niskanen & Liimat. (2022); smrdeči koprenar
;sin; Cortinarius olearioides; Rob. Henry (1987);smrdeca koprenka
254; 556647; Calonárius plátypus; (M.M. Moser) Niskanen & Liimat. (2022); ploskobetni koprenar
;sin; Cortinarius platypus; (M.M. Moser) M.M. Moser (1967);ploskobetna koprenka
255; 558128; Calonarius prásinus; (Schaeff.) Niskanen & Liimat. (2022); zelenkasti koprenar
;sin; Cortinarius prasinus; (Schdff.) Fr. (1838);zelenkasta koprenka
256; 557992; Calonárius pseudogláucopus; (Jul. Scháff. ex M.M. Mos.) Niskan. & Liimat. (2022); pakolobarni koprenar
;sin; Cortinarius pseudoglaucopus; (Jul. Scháff. Ex M. M. Moser) Quadr. (1985);pakolobarna koprenka
257; 558102; Calonárius rufo-oliváceus; (Pers.) Niskanen & Liimat. (2022); Vrščajev koprenar
;sin; Cortinarius rufo-olivaceus; (Pers.) Fr. (1838);Vrščajeva koprenka
;sin; Cortinarius rufo-olivaceus var. pallidus; (M.M. Moser) Ouadr. (1985);Vrščajeva koprenka, bledi različek
258; 558125; Calonárius saporátus; (Britzelm.) Niskanen & Liimat. (2022); čedni koprenar
;sin; Cortinarius saporatus; Britzelm. (1897);čedna koprenka
;sin; Cortinarius subturbinatus; Rob. Henry ex P.D. Orton (1960);svitkasta koprenka
259; 557221; Calonarius sodagnitus; (Rob. Henry) Niskanen & Liimat. (2022); lužninski koprenar
;sin; Cortinarius sodagnitus; Rob. Henry (1935);lužninska koprenka
260; 558848; Calonarius spléndens; (Rob. Henry) Niskanen & Liimat (2022); sijajni koprenar
;sin; Cortinarius splendens; Rob. Henry (1939);sijajna koprenka
261; 558856; Calonarius sulfurinus; (Quél.) Niskanen & Liimat. (2022); žveplenorumeni koprenar
;sin; Cortinarius sulphurinus; Quél. (1884);žveplenorumena koprenka
262; 558861; Calonárius xánthochlórus; (Rob. Henry) Niskanen & Liimat. (2022); rumenozeleni koprenar
;sin; Cortinarius xanthochlorus; Rob. Henry (1966);rumenozelena koprenka
263; 558863; Calonárius xánthophyllus; (Cooke) Niskanen & Liimat. (2022); rumenolistni koprenar
;sin; Cortinarius xanthophyllus; (Cooke) Maire (1911);rumenolistna koprenka
264; 120499; Caloscypha fulgens; (Pers.) Boud. (1907); žareča kupica
265; 122114; Calvátia cándida; (Rostk.) Hollós (1902); pritlikava plešivka
266; 356862; Calvátia cyathifórmis; (Bosc) Morgan (1890); skledasta plešivka
267; 265958; Calvátia gigántea; (Batsch) Lloyd (1904); orjaška plešivka
;sin; Langermannia gigantea; (Batsch) Rostk. (1839);orjaški plešivec
268; 491731; Calycina citrína; (Hedw.) Gray (1821); rumena skodelnica
;sin; Bisporella citrina; (Batsch) Korf & S.E. Carp. (1974);rumena dvotroska
269; 587813; Calycina claroflava; (Grev.) Kuntze (1898); žveplena skodelnica
;sin; Bisporella sulfurina; (Quél.) S.E. Carp. (1974);žveplena dvotroska
270;; Calycina subherbárum; (Baral nom. prov.) (2021);bela skodelnica
271; 271094; Cámarops micróspora; (P. Karst.) Shear (1938); drobnotrosna bolinka
272; 280837; Cámarops tubulina; (Alb. & Schwein.) Shear (1938); počrnela bolinka
273; 832265; Candolleomyces candolleanus; (Fr.) D. Wácht. & A. Melzer (2020); zbledela kandolovka
;sin; Psathyrella candolleana; (Fr.) Maire (1913);zbledela črnivka
274; 281056; Cantharéllula umbonáta; (J.F. Gmel.) Singer (1936); lijasta lisičkarica
275; 154816; Cantharéllus amethysteus; (Quél.) Sacc.(1887); luskata lisička
;sin; Cantharellus cibarius var. amethysteus; Quél. (1883);navadna lisička, luskati različek
276; 310366; Cantharéllus boreális; R.H. Petersen & Ryvarden (1971); severnjaška lisička
277; 200345; Cantharellus cibarius; Fr. (1821); navadna lisička
278; 197287; Cantharéllus cinéreus; Pers. (1794); siva lisicka
279; 327479; Cantharellus ferrugináscens; P.D. Orton (1969); rjaveča lisička
280; 204760; Cantharéllus fríesii; Quél. (1872); žametna lisička
281; 327483; Cantharéllus ianthinoxánthus; (Maire) Kuhner (1947); gubasta lisička
282; 179532; Cantharéllus melanoxéros; Desm. (1830); črneča lisička
283; 327488; Cantharellus pállens; Pilat (1959); pobeljena lisička
;sin; Cantharellus cibarius var. albus; Maire (1937);navadna lisička, beli različek
;sin; Cantharellus cibarius var. bicolor; Maire (1937);navadna lisička, dvobarvni različek
;sin; Cantharellus subpruinosus; Eyssart. & Buyck (2000); poprhnjena lisička
284; 459496; Cantharellus romagnesianus; Eyssart, & Buyck (1999); borova lisička
285; 327499; Cantharéllus subcibarius; Corner (1966); bleda lisička
286; 284817; Catathelásma imperiale; (P. Karst.) Singer (1940);kolobarna dvovenčnica
287; 804638; Cellulariélla warniéri; (Durieu & Mont.) Zmitr. & Malysheva (2014); sredozemski lenzovec
;sin; Lenzites warnieri; Durieu & Mont. (1860);sredozemska lenzovka
288; 232106; Ceratiomyxa fruticulosa; (O.F. Mull.) T. Macbr. (1899); paličasta hladetinka
289; 461893; Ceratiomyxa porioídes; (Alb. & Schwein.) J. Schrót. (1889); luknjičasta hladetinka
290; 551029; Cercopémyces rickénii; (Bohus) Dima & L. Nagy (2015); robinijin venčnik
;sin; Floccularia rickenii; (Bohus) Wasser (1974);robinijina venčnica
291; 812037; Cerióporus leptocephalus; (Jacg.) Zmitr. (2016); raznolični satovničar
;sin; Polyporus leptocephalus; (Jacg.) Fr. (1821);raznolični luknjičar
;sin; Polyporus leptocephalus f. nummularius; (Bull.) Courtec. (1994);raznolični luknjičar, novčičasta oblika
292; 812039; Cerióporus móllis; (Sommerf.) Zmitr. & Kovalenko (2016); navadni satovničar
;sin; Datronia mollis; (Sommerf.) Donk (1966);navadni zvitopor
293; 163056; Cerióporus squamósus; (Huds.) Quél. (1886); luskati satovničar
;sin; Polyporus squamosus; (Huds.) Fr. (1821);luskati luknjičar
294; 812041; Cerióporus stereoídes; (Fr.) Zmitr. & Kovalenko (2016); slojasti satovničar
;sin; Datronia stereoides; (Fr.) Ryvarden (1967);slojasti zvitopor
295; 414422; Ceripória excélsa; S. Lundell ex. Parmasto (1959); rožnati jamičar
296; 310824; Ceripória purpurea; (Fr.) Donk (1971); Skrlatni jamičar
297; 327976; Ceripória reticuláta; (Hoffm.) Domariski (1963); mrežasti jamičar
298; 491083; Ceriporia rhodella; (Fr.) Donk (1933); pordeli jamičar
299; 105130; Ceriporiópsis mucida; (Pers.) Gilb. & Ryvarden (1985); konopčasta drobnotrosnica
;sin; Porpomyces mucidus; (Pers.) Julich (1982);konopčasti drobnotrosnik
300; 356790; Cerréna unícolor; (Bull.) Murrill (1903); pepelasti zvitoluknjičar
301; 285124; Chaetocalathus craterellus; (Durieu & Lev.) Singer (1943); kapičasta debelolaska
302; 311021; Chalciporus piperatus; (Bull.) Bataille (1908); pekoči bakrenopor
;sin; Chalciporus amarellus; (Ouel.) Bataille (1908);grenki bakrenopor
303; 311022; Chalciporus pseudorubinus; (Thirring) Pilát & Dermek (1974); borov bakrenopor
304; 311024; Chalciporus rubinus; (W.G. Sm.) Singer (1973); rožnati bakrenopor
305; 328149; Chamaémyces frácidus; (Fr.) Donk (1962); orošeni nogavičar
;sin; Chamaemyces demisannulus; (Secr. ex Fr.) M.M. Moser (1967);venčasti nogavicar
306; 126998; Cheilymenia granulata; (Bull.) J. Moravec (1990); mekinasta posodica
;sin; Peziza granulosa; Pers. (1801);mekinasta skledica
307; 294800; Cheirospora botryóspora; (Mont.) Berk. & Broome (1850); bradavičasta črnokrastarka
;sin; Thyrsidium hedericola var. carpini; Sacc. (1884);bradavičasta črnokrastarka, gabrov različek
308; 285166; Chlorociboria aeruginascens; (Nyl.) Kanouse (1948); zelenkasti zelenivec
309; 255938; Chlorociboria aeruginosa; (Oeder) Seaver (1936); zeleni zelenivec
310; 374393; Chlorophyllum brunneum; (Farl. & Burt) Vellinga (2002); vrtna zelenolistka
;sin; Macrolepiota rhacodes var. bohemica; (Wichansky) Bellu & Lanzoni (1987);rdečeči dežnik, vrtni različek
311; 604726; Chlorophyllum molybdites; (G. Mey.) Massee (1898); dežnikasta zelenolistka
312; 374428; Chlorophyllum oliviéri; (Barla) Vellinga (2002); olivnorjava zelenolistka
313; 374433; Chlorophyllum rhacódes; (Vittad.) Vellinga (2002); rdečeča zelenolistka
;sin; Macrolepiota rhacodes; (Vittad.) Singer (1951);rdečeči dežnik
314; 479456; Choirómyces venósus; (Fr.) Th. Fr. (1909); zgodnja prstenica
315; 294820; Chondrostéreum purpureum; (Pers.) Pouzar (1959); škrlatni skladovec
316; 563787; Chromoséra cyanophylla; (Fr.) Redhead, Ammirati & Norvel (2011); vijoličastolistna obarvanka
317; 328187; Chroogomphus helveticus; ;švicarski polžar
318; 328192; Chroogomphus rutilus;; bakrenasti polžar
319; 109679; Chrysomphalina chrysophylla;; jelov zlatolistar
320; 361723; Chrysomphalina grossula;; hojev zlatolistar
;sin; Cuphophyllus grossulus;(Pers.) Bon (1985);jelkova tratnica 
321; 183515; Ciboria amentacea;;bledi kelihovec
322; 285205; Cibória batschiána; (Zopf) N.F. Buchw. (1947); želodov kelihovec
323; 180935; Ciboria caucus; ; mačični kelihovec
324; 282410; Ciboria coryli; (Schellenb.) N.F. Buchw. (1943); leskov kelihovec 
325; 189653; Ciboria rufofusca; ; jelkov kelihovec 
326; 110544; Cinereómyces lindbládii; (Berk.) Julich (1982); jelkin sivoluknjičar
327; 112728; Clathrus archeri;;lovkasta mrežnica
328; 232782; Cláthrus ruber; P. Micheli ex Pers. (1801); navadna mrežnica
329; 227501; Clavária acuta; Sowerby (1801); zašiljena kijevka
330; 199211; Clavaria argillacea; Pers. (1797); glinasta kijevka
331; 182991; Clavária frágilis; Holmsk. (1790); krhka kijevka
;sin; Clavaria vermicularis; Sw. (1811);črvičasta kijevka
332; 191686; Clavária fumósa; Pers. (1796); dimasta kijevka
333; 167097; Clavária stramínea; Cotton (1911); slamnatorumena kijevka
334; 160235; Clavária versatilis; (Quél.) Sacc. & Trotter (1912); lilastosiva kijevka
;sin; Ramaria versatilis; Quél. (1893);dimasta griva
335; 154126; Clavaria zollingeri; Lev. (1846); vijoličasta kijevka
336; 451037; Clavariadélphus ligula; (Scháff.) Donk (1933); jezikasti kijec
337; 274636; Clavariadélphus pistilláris; (L.) Donk (1933); veliki kijec
338; 294979; Clavariadélphus sachalinénsis; (S. Imai) Corner (1950); sahalinski kijec
339; 280782; Clavariadelphus truncatus; Donk (1933); odsekani kijec
340; 283028; Clavulicium macóunii; (Burt) J. Erikss. & Boidin ex Parmasto (1968); prostoroba premazovka
341; 256654; Clavulína amethystina; (Bull.) Donk (1933); modrikasta grivaca
342; 114574; Clavulina cinérea; (Bull.) J. Schrot. (1888); siva grivača
343; 114573; Clavulína coralloídes; (L.) J. Schrót. (1888); koralasta grivača
;sin; Clavulina cristata; (Holmsk.) J. Schrót. (1888);grebenasta grivaca
344; 356704; Clavulina rugósa; (Bull.) J. Schrot. (1888); brazdasta grivača
345; 293534; Clavulinópsis aurántia; Bougher & K. Syme (1998); oranžna grivuša
346; 295049; Clavulinópsis corniculáta; (Schaff.) Corner (1950); rogovilasta grivuša
347; 295057; Clavulinópsis fusifórmis; (Sowerby) Corner (1950); vretenasta grivuša
348; 295060; Clavulinópsis helvola; (Pers.) Corner (1950); rumena grivuša
349; 295099; Climacocystis borealis; (Fr.) Kotl. & Pouzar (1958); severnjaška poroznica
350; 328406; Climacodon pulchérrimus; (Berk. & M.A. Curtis) M.I. Nikol. (1961); čudoviti zobež
351; 431548; Climacodon septentrionalis; (Fr.) P. Karst. (1881); stopničasti zobež
352; 805407; Clitocella fállax; (Quél.) Kluting, T.J. Baroni & Bergemann (2014); varljivi mokovec
;sin; Rhodocybe fallax; (Quél.) Singer (1946);varljiva rusoglavka
353; 805408; Clitócella mundula; (Lasch) Kluting, T.J. Baroni & Bergemann (2014); črneči mokovec
;sin; Rhodocybe mundula; (Lasch) Singer (1951);črneča rusoglavka
354; 805409; Clitócella popinális; (Fr.) Kluting, T.J. Baroni & Bergemann (2014); pokapani mokovec
;sin; Rhodocybe popinalis; (Fr.) Singer (1951);pokapana rusoglavka
355; 328407; Clitócybe agréstis; Harmaja (1969); tratna livka
356; 171924; Clitocybe angustissima; (Lasch) P. Kumm. (1871); vlažnoroba livka
357; 160592; Clitócybe augeána; (Mont.) Sacc. (1887); vrtnarska livka
358; 163881; Clitócybe brumalis; (Fr.) Quél. (1872); zimska livka
359; 586468; Clitócybe cácabus; (Fr.) Gillet (1874); kakavnorjava livka
360; 176644; Clitocybe catinus; (Fr.) Quél. (1872); skledasta livka
361; 295121; Clitócybe costáta; Kuhner & Romagn. (1954); rebrava livka
362; 819147; Clitócybe cyánolens; Métrod ex P. Specht & E. Ludw. (2016); starikava livka
363; 216184; Clitócybe dealbáta; (Sowerby) P. Kumm. (1871); pobeljena livka
364; 216149; Clitocybe diatreta; (Fr.) P. Kumm. (1871); lososova livka
365; 437295; Clitócybe dionysae; Bon (1997); svečana livka
;sin; Clitocybe gracilipes; Lamoure (1972);vitkobetna livka
366; 357301; Clitocybe ditopa; (Fr.) Gillet (1874); iglična livka
367; 311327; Clitócybe dryadicola; (J. Favre) Harmaja (1976); velesina livka
368; 328427; Clitocybe elegantula; J. Favre (1960); lična livka
369; 328431; Clitocybe fasciculáta; H.E. Bigelow & A.H. Sm. (1969); pašniška livka
;sin; Lepista caespitosa; (Bres.) Singer (1951);pašniška kolesnica
370; 437296; Clitócybe fávrei; Kuhner & Romagn. ex Bon (1997); Favrejeva livka
371; 295127; Clitócybe festíva; J. Favre (1955); gorska livka
372; 232936; Clitocybe fragrans; (With.) P. Kumm. (1871); vonjava livka
373; 118529; Clitócybe foétens; Melot (1980); smrdeča livka
374; 106023; Clitócybe georgina; Clémencon (1984); sivobetna livka
375; 311334; Clitócybe gibboídes; (Raithelh.) Raithelh. (1971); nakodrana livka
376; 311339; Clitocybe harmajae; Lamoure (1972); sadna livka
377; 357216; Clitócybe hydrográmma; (Bull.) P. Kumm. (1871); vodnata livka
378; 146813; Clitócybe incilis; (Fr.) Gillet (1874); narezljana livka
379; 295148; Clitócybe martiórum; J. Favre (1956); rjaveca livka
;sin; Lepista martiorum; (J. Favre) Bon (1993);rjaveča kolesnica
380; 176880; Clitócybe metachroa; (Fr.) P. Kumm. (1871); siveča livka
;sin; Clitocybe decembris; Singer (1962);dvobarvna livka
381; 164796; Clitócybe nebuláris; (Batsch) Quél. (1857); poprhnjena livka
;sin; Clitocybe alba; (Bataille) Singer (1951);bela livka
382; 179502; Clitócybe obsoléta; (Batsch) Quél. (1872); dišeča livka
383; 190577; Clitócybe odóra; (Bull.) P. Kumm. (1871); janezeva livka
384; 166319; Clitócybe parópsis; (Fr.) P. Karst. (1879); pogoriščna livka
385; 111262; Clitócybe phaeophthálma; (Pers.) Kuyper (1981); vodenasta livka
386; 155559; Clitócybe phyllóphila; (Pers.) P. Kumm. (1871); listna livka
;sin; Clitocybe cerussata; (Fr.) P. Kumm. (1871);beleževa livka
387; 440848; Clitócybe piperáta; Jul. (1947); pekoča livka
388; 295158; Clitócybe pruniodóra; (Maire) Singer (1943); slivova livka
389; 198283; Clitocybe rivulósa; (Pers.) P. Kumm. (1871); kolobarčasta livka
390; 170107; Clitócybe squamulósa; (Pers.) Fr. (1821); luskata livka
391; 311377; Clitócybe subspadicea; (J.E. Lange) Bon & Chevassut (1973); sivorjava livka
392; 414564; Clitócybe umbilicáta; P. Kumm. (1871); popkasta livka
393; 295184; Clitócybe velenóvskyi; Singer (1943); jelšina livka
394; 176252; Clitocybe vibecina; (Fr.) Ouel. (1872); skrotovičena livka
;sin; Clitocybe langei; Singer ex Hora (1960);Langejeva livka
395; 295194; Clitocybula laceráta; (Scop.) Métrod (1952); razpokani livček
396; 823304; Clitopaxíllus alexándri; (Gillet) G. Moreno, Vizzini, Consiglio & P. Alvarado (2018); zelenkasta podviharka
;sin; Clitocybe alexandri; (Gillet) Gillet (1884);zelenkasta livka
397; 515889; Clitopilus caelátus; (Fr.) Vila & Contu (2009); mahova mokarica
;sin; Rhodocybe caelata; (Fr.) Maire (1926);mahova rusoglavka
398; 509887; Clitopílus géminus; (Paulet) Noordel. & Co-David (2009); zvegana mokarica
;sin; Rhodocybe gemina; (Paulet) Kuyper & Noordel. (1987);zvegana rusoglavka
399; 237006; Clitopilus prunulus; (Scop.) P. Kumm. (1871); navadna mokarica
400; 285379; Clitopilus scyphoídes; (Fr.) Singer (1946); drobna mokarica
401; 233039; Coleospórium seneciónis; (Pers.) Fr. (1867); borova mehurjevka
402; 243375; Collybia cirrháta; (Schumach.) Quél. (1872); rumeneča korenovka
;sin; Collybia amanitae; (Batsch) Kreisel (1987);rumenobetna korenovka
403; 416229; Collybia cóokei; (Bres.) J.D. Arnold (1935); Cookova korenovka
404; 158051; Collybia ingráta; (Schumach.) Quél. (1872); pusta korenovka
405; 153234; Collybia macilénta; (Fr.) Gillet (1876);rumena korenovka
406; 205452; Collybia ózes; (Fr.) P. Karst. (1879); pozna korenovka
;sin; Tephrocybe ozes; (Fr.) Bon (1995);pozna sivolistka
407; 295422; Collybia pórrea; (Pers.) P. Kumm. (1871);porova korenovka
